x1,x2,label
-3.888770561433763,1.0487372396559542,1.0
0.5756410430583246,-3.538900192136777,2.0
3.3634625231565143,-1.6719437961287071,0.0
4.146676992500637,0.027164840696467574,0.0
-3.357409266066534,-1.1178303741842788,1.0
-5.899731502341084,0.46796413718054425,1.0
-5.5352498583973935,0.7728651712703469,1.0
-0.8633740203471416,-3.930342045477213,2.0
-2.743495087261226,-2.5823184307172244,1.0
-2.0255170073505564,-5.113912568732464,2.0
-4.572147345516972,0.2156930587498889,1.0
-0.32540154625745965,-7.047429545879995,2.0
7.517131098094884,2.791697973327814,0.0
3.4868931932777065,0.6286320411426646,0.0
0.9376255028080669,-3.0680613907183565,2.0
2.1504081102342014,-1.0958834722988589,0.0
3.3782658302272384,0.47777052573636025,0.0
3.510755011102805,-1.3051531134381178,0.0
1.049314816865172,-4.204994044363643,2.0
-0.44233650380903805,-1.9267990837416924,2.0
-1.7984968253587454,-4.51699384420157,2.0
3.9229695386813126,1.0464123064692483,0.0
-5.750045239623944,-0.24923736952625908,1.0
0.5426067632223562,-6.061784509732201,2.0
1.368185179789851,0.10688710461405565,0.0
2.183295970094885,1.0494161605061456,0.0
1.952284243237667,-3.954561332308572,2.0
-4.069855347793468,1.5843790456207176,1.0
2.5596942572059658,1.3514043444245643,0.0
4.9316518640195826,-0.018441960042731353,0.0
-4.760518408873029,-0.45486384883931186,1.0
-4.7606548315032855,1.3472441317002217,1.0
4.776788717740307,-1.3375746970805136,0.0
1.7801468438042387,-3.51282985156338,2.0
6.119315262908492,4.381752404062947,0.0
-3.4984569117341424,1.929630087872862,1.0
4.13052947967994,-1.0438054901237999,0.0
-3.5996651238602486,0.6940382675410278,1.0
-0.5602321919402368,-5.0584968496584555,2.0
0.4616509199693683,-3.8980953703364976,2.0
3.869019823014937,-0.8607809768593003,0.0
3.0862558300472007,-2.1421797613060973,0.0
-2.2223314151189637,-1.4906633887487304,1.0
-4.5290496988237114,-0.8851289494726862,1.0
-4.5168603217760825,0.7490877966373809,1.0
0.6900520695125681,-2.356287430699636,2.0
-1.197598559801585,-2.167790305789587,2.0
4.704259157900321,-0.7798389513120203,0.0
-0.6340166842137954,-4.856351360551716,2.0
0.9437009619309698,-4.722874257833555,2.0
2.914516541809192,1.3221532993137508,0.0
3.8342987590356827,2.1842276540997663,0.0
-1.1584436940194542,-3.9612947386424495,2.0
2.6121697079247603,0.036617904416447106,0.0
-0.03059255004490785,-4.542538578838641,2.0
-3.1272465078740566,-0.6332772757059038,1.0
6.400947062880717,-0.37785562962515395,0.0
-2.4957153650097723,0.6159639520581559,1.0
3.2891925246223805,-1.3524007324456415,0.0
5.26295567002514,1.084927995540493,0.0
6.346307332897112,0.654009233083703,0.0
-1.4347975458740003,-3.3045828506828867,2.0
3.0374261834394294,0.09289505167844608,0.0
-3.0779255670928687,-0.7634795263756442,1.0
3.492099636129197,-0.1959018254027435,0.0
0.8732408149507442,-4.701392304296268,2.0
-1.488661501157303,-6.234027768452453,2.0
-3.1665727729716315,-1.1519364864811985,1.0
-1.261731561361852,-4.801833113701098,2.0
3.73456978897639,-1.8477491086128301,0.0
6.037820112183315,0.9491977071374182,0.0
3.9383667002306573,0.7800031664212991,0.0
-2.411392816064388,-3.880875503940464,2.0
4.2265296314949365,1.468299534918091,0.0
1.0414717899778219,-2.8480524991332135,2.0
0.3396553309542137,-4.838457649722128,2.0
2.9314733921575873,1.492185043415915,0.0
-4.033710143063264,-0.27331139161418117,1.0
1.6499683117169301,-1.9132875203557398,2.0
4.45811386233289,0.01656112717947672,0.0
-4.522438131568864,1.1521503559710031,1.0
1.021217464763611,-4.64327009327865,2.0
-5.688678405013302,-0.5182184369020523,1.0
0.6518574062666881,-1.7154189222484957,2.0
2.365177272585223,-2.280165546441292,0.0
5.25602312329703,1.718175373347664,0.0
-0.3931102378596806,-3.834760305794788,2.0
-5.0600115489865765,0.6343596519946679,1.0
1.1046757286674433,-2.546060814549615,2.0
1.796550007668144,-3.880024504621786,2.0
-1.9090484004316408,-2.3872601487406078,1.0
-0.31957289196045,-1.8961690833072016,2.0
-4.702319210115085,1.4386293671069847,1.0
3.1523197682192055,4.019903287102763,0.0
-4.016493752735816,-0.8320312590761042,1.0
5.135804499708551,-1.5608245103977958,0.0
-3.098605960111631,2.424102392766038,1.0
-4.947936462135342,-0.49579545357930077,1.0
-2.9738778570126176,-0.7823202367044539,1.0
-2.784395808969368,-1.5322612827349307,1.0
-5.476587296483154,1.7942046559762677,1.0
5.30780343838208,-1.0216115660477787,0.0
3.2859252789654696,-0.6206124264892472,0.0
0.262371517494091,-2.355010215368567,2.0
-1.8294469613453024,-1.2639200394675671,1.0
-4.837842999469512,0.6524520484894211,1.0
3.3514640279941794,-0.7642958039829012,0.0
2.8207741398134805,0.8779139644782302,0.0
1.7529365140266235,-5.093564871651903,2.0
-3.4862995830677868,-0.4443569246219322,1.0
5.406594170293062,3.0507367315583145,0.0
0.6167120490398694,-3.9612301597610875,2.0
-4.201560505874131,-0.26525187821882035,1.0
-0.4119532572587873,-5.479071832252857,2.0
4.464247241817597,0.4961199166940317,0.0
3.087987649228992,-0.4186115525987806,0.0
-5.385081773691509,-2.342843583609745,1.0
2.698039311677199,-1.601301153989406,0.0
1.0386154607867268,-3.093373782953014,2.0
-5.240350481830788,-0.3295647315963194,1.0
3.647754335295746,0.9295003175397093,0.0
2.863766219502234,-0.8698740555918683,0.0
5.199742014441786,0.4494899563098922,0.0
-4.463044307577875,0.998147960312692,1.0
-4.179329086796755,-0.7092826879307101,1.0
5.778133392329349,1.0374093033041936,0.0
3.3738030334694904,-3.549909366412022,0.0
2.7446364114782753,-2.1760035705870298,0.0
-3.289378791959556,-0.5734320246053324,1.0
0.5394082090958839,-3.7259932777453164,2.0
0.7250539974897676,-3.871630646835487,2.0
4.997749433984973,-2.010721712194276,0.0
4.992475440267681,0.880386272737189,0.0
5.373230805295824,0.30420976499039076,0.0
-0.23285646808106988,-3.0728879123626456,2.0
1.7799246689721528,-2.7831393143169434,2.0
0.08789331067926975,-4.969440683839871,2.0
-5.851524176767878,0.30904381744021686,1.0
3.677556059659905,-0.18417692598396007,0.0
-0.2634442547372573,-0.9129345517532365,2.0
6.7776478256309325,1.341047778854339,0.0
1.3319319082141112,-2.374301913403731,0.0
-5.653845070206197,0.6439325430402868,1.0
4.712364206769306,0.8892970664677704,0.0
2.540018355012031,0.06641338053075291,0.0
0.2392395992981587,-4.3377297440016935,2.0
-0.37621552208401193,-4.592697525631821,2.0
-4.956444903053801,0.46714694806775536,1.0
4.943783164713862,0.9366720571961528,0.0
3.0278797029605586,0.05553874346666743,0.0
3.533353138662739,1.0014644050581751,0.0
4.896491793504582,1.390639941220878,0.0
-1.4350858535702788,-5.168333177165165,2.0
-3.417205521771743,0.9325109002670874,1.0
1.8847076445820647,-1.0388998656224182,0.0
-3.057256009908768,-0.847754650797344,1.0
-4.6831091792957,-4.930712740797089,2.0
-3.3734869425927827,-1.2373641214373783,1.0
0.6944777969937669,-5.652041717442527,2.0
-3.0950243710969882,-1.1051641738608233,1.0
2.360131964684495,1.404312476377081,0.0
0.8512391283444998,-3.5903178543075103,2.0
-1.063699002396996,-4.816648711149313,2.0
4.0107910460899525,-0.926711948894807,0.0
3.9752188858455635,-0.6258532025737498,0.0
-1.038261336238052,-5.815682960185036,2.0
-3.2298933813685573,-0.38808116918288305,1.0
-3.307365391040316,-2.343436745031142,1.0
-3.8490704229267707,-1.2892491606411616,1.0
-5.909549850544891,1.4742841850641235,1.0
0.4925397346244372,-4.944146018364394,2.0
-0.05297810895299104,-2.715145413983259,2.0
-6.0824946474479376,0.6339060427189158,1.0
4.670107428749639,0.9658091521404593,0.0
-4.170078354558621,0.23210252918275504,1.0
0.711924948226206,-4.460196338758209,2.0
-3.6325838282023764,0.9841486713341075,1.0
0.3801429531762443,-0.5908590574675177,2.0
-4.197279695688844,0.07141569390004895,1.0
-3.909860289097009,-1.6791517052237468,1.0
-5.529636460452584,1.0289314974761146,1.0
-2.1052652309686604,-3.6807281301099013,2.0
3.3005192776332666,-1.1854196941942652,0.0
0.8744773432837654,-5.519812165210629,2.0
-2.98907230909791,-0.16413698722073816,1.0
-0.2814300078754785,-5.048736289336087,2.0
-4.291238678465389,-1.0074035927964187,1.0
-3.9360185066481597,0.3182218329034209,1.0
3.0038326008997163,0.36008169647146343,0.0
-5.149349364965751,-0.7155754450029066,1.0
-3.4501687055323944,-1.442368534769674,1.0
-4.251500837567604,2.3608976027078286,1.0
-4.21790566728394,-0.3116973352631198,1.0
3.7804976411955646,-0.3793145485193067,0.0
0.06334786420087646,-3.451391261198447,2.0
-3.170403942870163,0.5780027249113701,1.0
3.986468751258968,1.9737525026131342,0.0
4.296376756768924,-3.150348976261053,0.0
-3.924727541757189,0.4396707946141444,1.0
0.4410996892407369,-2.024117468724838,2.0
3.5286049301663964,-2.4517906809524006,0.0
1.930606583262457,-3.301016470110194,0.0
1.1456670272991036,-5.924515187869289,2.0
0.17105793471870687,-6.016273906509534,2.0
3.9299998346384757,-0.7970737234939689,0.0
-1.4383547114374988,-0.6813846682558654,1.0
5.238840597335843,1.2479435000948766,0.0
4.961485038419928,-0.7883802569273695,0.0
-3.565052298849061,-0.1623409461167089,1.0
1.5025084410535199,-4.4723842655306765,2.0
3.3223277826881215,1.0290410284225986,0.0
2.169533994112946,-1.3704954486019516,0.0
-4.671565761943136,0.1006467294502944,1.0
4.083012838796168,-1.262918583541825,0.0
-0.027784761791107282,-3.2178980805325605,2.0
-4.489775803444114,1.2960630303046843,1.0
0.358566947383173,-5.833688936362765,2.0
3.3431672989684826,-0.4499700691108895,0.0
3.568853910321487,-0.856285491685927,0.0
-3.5769658704664673,0.1979478321026647,1.0
5.627559016811038,1.1598450806163345,0.0
3.126821259250165,0.7760450706944344,0.0
-0.1011531710708154,-3.3306091723387325,2.0
-4.72659856774708,-0.5352020998264047,1.0
0.1797241873463472,-3.704580949869258,2.0
0.8606124974948748,-4.825907949938282,2.0
0.9134185218633658,-4.638279378141063,2.0
-3.9054003453733044,0.9160102075559351,1.0
3.0841074861266433,-1.2214995579976757,0.0
5.595082080146873,1.966231872083959,0.0
-4.417585597271028,-0.16286540337096306,1.0
1.4618712924430541,-5.082818174928259,2.0
-4.005926685554081,0.906443106019548,1.0
-3.7559286664934723,0.006531632251071541,1.0
1.5160568083962551,-4.658870252056118,2.0
-4.982736889108974,0.1836495548996277,1.0
-3.5873565071030713,0.39692208846138294,1.0
5.712924705758386,1.1587804376123072,0.0
0.2905742152108872,-3.045394997895291,2.0
4.755120693780445,-0.7044058872927674,0.0
6.122367293736978,0.703146284198692,0.0
-3.383870956822294,0.20914140653248853,1.0
0.4884713218869847,-4.738239013132602,2.0
-4.1838747672389305,1.6867823404968547,1.0
-4.3372133885950905,-0.46161658282506907,1.0
-1.519688909205952,-4.0403290761258335,2.0
-0.7321806116977472,-4.06703654389915,2.0
4.8362042139703085,0.9857086130814028,0.0
4.9956443585802734,-0.5211221229182603,0.0
-5.573911361017286,0.18507794028925184,1.0
-0.5775231143281438,-3.743140930257325,2.0
0.19692902162154172,-3.6421188738888928,2.0
2.7462215752939345,1.336742281471705,0.0
-0.37446146049354395,-6.002367233718311,2.0
-3.734083117059777,1.854002608088365,1.0
-6.0956092212484165,1.0616272903863053,1.0
-0.3427118513988622,-4.143985141503664,2.0
4.674502010189936,0.6457790896873311,0.0
4.731432463937031,1.889705073719566,0.0
2.5157671225826133,-0.49605513828323833,0.0
-2.9408999510428218,-1.2147687740272524,1.0
-1.3027946846166087,-4.237038423011392,2.0
0.041362944860117046,-3.9660420366102893,2.0
-2.7988566646753035,0.5358456120692047,1.0
-1.1055897219852344,-4.79384198553351,2.0
4.157872433213255,0.590738256464346,0.0
-5.774705986976889,0.7835019945678243,1.0
-4.311886503284887,0.3697761313798385,1.0
-3.6711613901675,-0.39981541151459166,1.0
-3.7163029710047906,0.894960977090408,1.0
3.9812069527904894,-2.2164233361600982,0.0
-4.818905299046164,0.11927646087272281,1.0
-3.867273920725206,0.23957264219928687,1.0
3.4374688911943805,-1.7504171496076413,0.0
-0.7534893615775441,-3.4785702955230073,2.0
-1.9192495480753637,-0.7536761815721844,2.0
4.608146787335475,-0.1812672018126414,0.0
5.088177444268062,0.8480678578454244,0.0
4.838267528326449,-1.5055386331423728,0.0
-0.10005831576164492,-4.092198469744356,2.0
-3.7509883429510182,-1.174328169387196,1.0
-1.7293073785065107,-6.11774454018362,2.0
3.546051375467423,-0.6124454146653108,0.0
-3.808318468961495,-1.4549039323032225,1.0
1.2234660420913748,-2.3820194741559217,2.0
-4.116768924670755,0.4394749610745342,1.0
2.9113483687408706,-1.607662604303914,0.0
-3.8654419287641204,0.06277026225908788,1.0
0.8940916476984956,-4.299832734416322,2.0
-0.676259639233033,-6.209061328480333,2.0
-1.9106468039932967,-4.942424954438332,2.0
-0.4542403005102976,-3.7259645358804927,2.0
-3.4960866978353446,0.3576187779094956,1.0
4.817687944838813,1.068332171511102,0.0
-0.16374115882564264,-4.36457760131475,2.0
3.6699766935184783,2.388108144517253,0.0
-0.7895277135345997,-3.543958178971421,2.0
-5.205599089985428,2.1712866740307444,1.0
3.646709189037767,-0.5804075569802887,0.0
4.231050537062753,-0.9285616218689325,0.0
-3.950841346399407,-0.7593683075192806,1.0
-0.0016670036568986468,-2.0820607964814615,2.0
4.179927804437033,0.7252631383416432,0.0
-3.3838995600522566,-0.4046674197529232,1.0
2.3612333998286212,-2.4916644889528095,2.0
3.0759376078698732,-2.0900531287002466,2.0
2.847202051850707,-0.5405391058979095,0.0
-2.361867612440494,-0.6245121003477484,1.0
2.4777958680685153,-1.6101876625856733,2.0
-1.0873979304071675,-4.479989800243301,2.0
-1.1048867066560077,-3.349525291169453,2.0
2.763438442203179,1.2875361652371713,0.0
-3.5789139413975475,1.0826479783790564,1.0
-2.564799457010542,0.5734252081976899,1.0
5.273164847265755,0.700183528352411,0.0
-0.00900740554962405,-4.246007243825129,2.0
5.905080344353825,-2.035966311882304,0.0
-3.6293099613003514,-0.32814287002165043,1.0
3.6637913171798084,-0.473832887883479,0.0
-2.345581616097019,-3.7598334919324383,2.0
-4.045744109307536,-0.5762088383317325,1.0
3.1465624237350545,-1.6830962603245687,0.0
-1.1553627347673037,-5.379367182484942,2.0
-3.8725853372855163,-0.7634540235120337,1.0
-1.377297899007121,-3.1473613159001146,2.0
3.4802199542821555,-0.09044674230575128,0.0
-4.907067622262246,0.2979627178682607,1.0
-5.103939361309037,2.0825948401105774,1.0
-1.497909638064796,-4.049857976677219,2.0
4.402254785937367,1.014465026283021,0.0
-0.31751607955495154,-6.085640219776128,2.0
-0.6413499180663526,-3.937167971779765,2.0
5.261487507858079,0.8947930100926592,0.0
5.552117507471959,-0.015043728446546514,0.0
-5.111540130728812,-0.7035885566948333,1.0
2.157750360385178,-0.6650498813211156,0.0
-4.4085365793385565,1.3317574938289716,1.0
-5.741395371279177,-1.6676256317258424,1.0
-1.4619781271214543,-4.788974270978434,2.0
0.9876721454515822,-3.0214421460755454,2.0
-4.546566978188398,1.9416858289746814,1.0
-2.4409470873147856,-2.6184662546056625,1.0
-0.0944314747600519,-3.5399966287955054,2.0
-3.7952003744481946,0.6243474557242338,1.0
-5.437714983909266,0.48528922044604605,1.0
0.938854922258281,-2.158759257517046,2.0
-0.9951643517164082,-4.400783680365726,2.0
-0.654433611430793,-5.3383574443162045,2.0
1.7935751580946908,-3.949513309910262,2.0
2.1115394967094607,-4.4747392150248215,2.0
0.028299605890100055,-3.4412352134119977,2.0
0.9368827451278671,-3.8889413754168354,2.0
1.8190239330300941,-4.498491579692367,2.0
1.6970494721303733,-1.7535416219730984,2.0
-4.646135317005914,1.0487917855495092,1.0
2.2033821619638543,-0.0006780626379150889,0.0
-2.45615280483989,0.4125787806447228,1.0
4.621221519261849,0.17404719519781858,0.0
0.8255001836846257,-3.3918566837165858,2.0
1.0719916829512006,-5.109032480948246,2.0
5.19545273971126,1.2536574779966565,0.0
-4.057219370762308,0.419823531372058,1.0
4.488240524526147,-0.6548635442772275,0.0
-0.8878680210262072,-3.9831836686999793,2.0
-0.21296733827714914,-4.450233071453877,2.0
1.201336484146208,-4.020640498338554,2.0
-4.17543206874186,-0.6286296027765971,1.0
5.172034515211149,1.0737221402522505,0.0
0.7554624123547706,-4.337225034414256,2.0
-3.677674947212976,-1.246492074891344,1.0
1.2903152479369278,-0.9894426882259636,0.0
1.2222900376394459,-3.3281591594986546,2.0
4.380245662606925,-1.717963418797241,0.0
1.1292435146530078,-2.514005274523655,2.0
-2.805389908000859,-0.3117006321010835,1.0
-0.4688998711542277,-2.904585159351988,2.0
2.741537315709777,-1.4395640190135655,0.0
2.840355876729414,-1.013522722820013,0.0
-0.6281669442945248,-6.268351963387746,2.0
0.23939344958624914,-4.040786388513404,2.0
-3.064971969817039,-1.2637713329241609,1.0
0.058044771106517457,-4.700597787140387,2.0
4.104241766202318,1.9612325433512683,0.0
4.848347118018792,-0.20502879445886563,0.0
2.661492647783023,1.527794075574868,0.0
-4.39492090506358,1.0249877688461506,1.0
4.243505015202794,2.0699246356248446,0.0
-3.8537348191193983,0.4697723073661042,1.0
2.517518249452814,2.153260532895726,0.0
4.477449585882057,-1.5844419033445811,0.0
1.5786352343359022,-0.023481694426265576,0.0
0.5811394811830458,-2.2395728587823522,2.0
1.6080058341542909,-3.631014032592283,2.0
4.2715811270204815,0.32950115389612894,0.0
-2.716772316161345,-0.4057512820206163,1.0
0.3593499485443985,-4.329810696754153,2.0
-3.535207808766186,-1.2179402929613543,1.0
-0.295614884710598,-3.8474109521462743,2.0
-3.108108494947664,-0.3235993041171825,1.0
3.9188490578993656,-0.8573371332666249,0.0
1.2324819679682106,-3.339902769474163,2.0
6.791086045579301,-1.1618090504651368,0.0
-1.406157123612625,-3.081392027640621,2.0
-3.6095437320443593,-1.7443164823996458,1.0
3.288904063094306,-0.636182983893698,0.0
4.575801663558143,0.874718673840093,0.0
0.14104791409466744,-5.305154721905668,2.0
1.4553290272575121,-4.118718546501125,2.0
-0.23675270295457507,-3.226786021107767,2.0
-3.8136452601247965,-0.8763469420943639,1.0
-5.660431779701632,1.3471443880818823,1.0
-1.1365439803216675,-4.102658344030673,2.0
-3.007575155243537,0.19606422232066745,1.0
2.3842080283957543,-0.8062799485457046,0.0
-5.63642587194619,-0.014895917945483061,1.0
-2.446876073617886,-3.606421885963567,2.0
-2.581505139979435,-0.10178562104817346,1.0
1.9840588973708808,-0.9724997942504208,0.0
0.853933202963567,-2.2221723950984122,2.0
-4.232420882814462,-0.7687371567726999,1.0
0.7895679645971954,0.10099062194173997,2.0
3.161808923434837,-1.1409929613458694,0.0
1.957673506107735,-3.1720948589321445,2.0
0.4551525565133835,-4.637519925019473,2.0
2.6782118869216327,-0.28679361209743226,0.0
-2.477140120967725,-5.4727818045153676,2.0
-1.1307240361769622,-5.110397429891851,2.0
6.606684587595969,1.3221564710056462,0.0
-3.0633615950093716,-1.3068324886596692,1.0
3.380284030232934,-0.7617680996658296,0.0
-0.8242180545747988,-4.151530132658172,2.0
4.376986739776923,0.28563634489785505,0.0
-0.9939236584919557,-5.967268476040023,2.0
2.5084282062858474,-0.20185506908500445,0.0
-4.7358785226485764,1.940254300985301,1.0
-5.388279415557777,0.5687197418805043,1.0
8.12858704278318,1.5115458974362133,0.0
0.7296822326001349,-5.512250144770154,2.0
1.9956232243707925,-1.4129673801949303,0.0
-3.4369094939424736,0.4709449987183361,1.0
3.920639185699037,0.6974452960224424,0.0
-5.780386511090979,1.678167467395829,1.0
-4.450299257640983,-0.44954003455834385,1.0
1.6453458589531924,-4.845578358704819,2.0
-5.998111727363215,1.8256140281825624,1.0
3.1242740776114473,1.1233988609472947,0.0
5.939551420904965,-1.2356797490034885,0.0
3.3351540408391998,-0.2272450198727504,0.0
0.5589124820175743,-3.1669506486261354,2.0
-4.72631197743001,0.28306728298520245,1.0
4.200941695997734,2.3165544149666504,0.0
4.97185309040104,2.246635518962368,0.0
-4.83564251884647,-0.2890744353909745,1.0
-4.758537759285222,0.20726901295202754,1.0
-0.8537294263376296,-3.3846546158558106,2.0
-3.8667895217847423,0.08798201728745353,1.0
-3.5213537398063885,-0.07904025181685104,1.0
4.487287993624423,0.819615166809113,0.0
-2.4930566074406455,-1.7903242397295729,2.0
-0.6013181175070731,-4.860178507987337,2.0
4.925942947732307,1.14804563350024,0.0
1.7574037040960497,-1.8705352704470328,2.0
1.116458209506809,-3.597778234713991,2.0
4.528038913726021,1.6692690816964222,0.0
-3.5534891606812646,-2.8622776377725403,1.0
-4.152684682645352,-0.7227057830993504,1.0
-5.8147747777150895,1.1648224975948722,1.0
1.7337982005312091,-4.55686679821619,2.0
-0.8787275673981443,-3.762470501427131,2.0
-3.503364379347961,-1.8203370325487123,1.0
-2.2965225917932526,-1.7467569633304918,1.0
-3.910342336919176,0.6746677251924285,1.0
0.20009240591325633,-1.898123897524893,2.0
-2.9924193840874964,-0.675700056264811,1.0
5.293329429005654,0.24136329176604104,0.0
5.430990346809159,-1.5823911855411044,0.0
-0.35409759110304795,-4.087521735285421,2.0
-5.1350794709553025,0.6368661127099777,1.0
2.1119029586562235,-5.234723937850779,2.0
-2.4489895497377887,-4.961962539425094,2.0
-0.19278302399178876,-4.706241733637789,2.0
-4.581377864587071,0.20024538004960063,1.0
4.795980269242541,0.21331722069344117,0.0
1.1300625885469584,-2.5357154146470484,2.0
-1.3620418543236703,-5.154337310098831,2.0
-4.0247527443149105,0.5412506185219805,1.0
-1.1809568161038142,-3.7640457540183556,2.0
2.7387307742791465,-1.0232768166902653,0.0
5.059589337646959,0.4535341941034476,0.0
2.2047490936918206,-2.1372772749807276,0.0
1.7955111723727732,-4.27154897652044,2.0
2.3854112912734267,-4.574269821725067,2.0
-2.9145848715205966,-2.255197998057239,1.0
-3.1829842646351953,-0.10083689112786565,1.0
-3.311125004226241,0.45390099668941886,1.0
0.7286567169590251,-3.409411277017318,2.0
-2.733711654464662,0.06646395082703416,1.0
-3.5777873615465374,-0.1259673384516543,1.0
-4.004321813023775,0.6848827707976829,1.0
2.044145121660688,-3.9690372402202097,2.0
3.4748966678353552,-0.24444562090224253,0.0
-3.0662751141696085,-1.436464437971519,1.0
-3.898676209470647,1.4070642050483546,1.0
-1.6665383225279555,-2.35928934318506,1.0
1.594299317810957,-2.1753315303683447,0.0
-3.209321862138123,-4.730283922120065,2.0
3.13213898705082,-1.5501796075591312,0.0
-3.6313196569544264,-0.10891932616708472,1.0
4.778289000097347,-0.7658509217533386,0.0
-3.743292062185953,-0.17355708458532026,1.0
-3.823013349290917,-0.9320623771780675,1.0
3.4765245839519388,3.4093430908051947,0.0
-4.415328469855401,0.5260354270056313,1.0
-0.7768772469262005,-6.415879386336783,2.0
2.2814016665977133,-2.2422860983714505,0.0
0.8655887307714691,-2.793206885543456,2.0
-2.7851767515826213,-1.936754927053909,1.0
-2.4665444123115985,-0.7905483408470082,1.0
-0.5475994164038349,-4.758498841384603,2.0
-1.4035158200921896,-4.810529309720291,2.0
-4.605304366247211,-0.7490716980110987,1.0
4.148204288528489,-1.2918242591462796,0.0
-2.567840674025243,-0.62676364904314,1.0
0.06355069525173383,-3.9810973971762484,2.0
-1.167678576148112,-5.8007790007127,2.0
-2.0837962849557314,-3.751729474652472,2.0
-3.6333090946877866,-0.2750615923735037,1.0
3.99245855391361,-0.3456406336726008,0.0
-1.1992243303236914,-4.1947663851176795,2.0
-5.352072926614679,0.8631549609641931,1.0
2.533658918272641,-0.5957443616870057,0.0
-1.5631978476008017,-3.0361835584710555,2.0
2.709710446690112,0.8123656313141612,0.0
2.685331088745487,0.801408427999408,0.0
-5.078481381648229,-0.6990404941688987,1.0
4.143482126914941,0.8289071843691235,0.0
3.6483544358339115,-0.2929049151608726,0.0
-3.959110688010496,2.5597135866449143,1.0
2.9213304594339826,0.909523121662914,0.0
0.7733213498962873,-4.0340588020704775,2.0
1.4615758199539137,-4.996168640492,2.0
3.205250426973745,-0.998600770709517,0.0
1.5691796147909116,-4.842257240667793,2.0
-4.181540580349393,0.8024133793500121,1.0
5.756057194519837,1.6408601937312306,0.0
-4.1087899994578665,-0.7013448810869893,1.0
-5.347293611569669,2.5116558489989176,1.0
-0.6740495001618354,-3.612331015082359,2.0
5.066831042607528,-0.6852312124175568,0.0
2.60266865271189,0.711864401392856,0.0
4.0730510687678745,-1.4105262344599754,0.0
-2.283737527322868,-1.2224244546540426,1.0
2.1240274819047658,-0.7416422623394698,0.0
2.9268089310886,0.9250651963015541,0.0
-4.311245653360293,0.15892509587638837,1.0
-1.581474135640568,-2.5422651917201473,1.0
1.1707346094971027,-3.3384413945849207,2.0
